ID,Edad,Salario,Ciudad
870,25.0,2873.0,Cuenca
871,52.0,1391.0,Cuenca
872,32.0,588.0,Quito
873,64.0,1207.0,Guayaquil
874,39.0,2897.0,Quito
875,31.0,886.0,Cuenca
876,43.0,2634.0,Guayaquil
877,45.0,2854.0,Guayaquil
878,40.0,2373.0,Loja
879,31.0,1677.0,Loja
880,41.0,939.0,Cuenca
881,19.0,2811.0,Cuenca
882,62.0,1476.0,Cuenca
883,43.0,1234.0,Cuenca
884,31.0,2968.0,Loja
885,24.0,1132.0,Guayaquil
886,20.0,1492.0,Quito
887,64.0,2958.0,Guayaquil
888,40.0,672.0,Guayaquil
889,63.0,503.0,Loja
890,60.0,2163.0,Guayaquil
891,64.0,2515.0,Guayaquil
892,62.0,1995.0,Cuenca
893,35.0,1560.0,Quito
894,55.0,1554.0,Guayaquil
895,52.0,880.0,Guayaquil
896,32.0,1791.0,Quito
897,42.0,2891.0,Cuenca
898,54.0,2092.0,Loja
899,45.0,665.0,Loja
900,27.0,2889.0,Guayaquil
901,56.0,1542.0,Cuenca
902,34.0,2151.0,Loja
903,56.0,1707.0,Loja
904,39.0,1044.0,Loja
905,43.0,2739.0,Loja
906,61.0,2867.0,Loja
907,42.0,2974.0,Guayaquil
908,34.0,596.0,Loja
909,30.0,1801.0,Guayaquil
910,37.0,2556.0,Quito
911,42.0,956.0,Quito
912,21.0,2318.0,Cuenca
913,27.0,772.0,Guayaquil
914,20.0,1531.0,Cuenca
915,58.0,707.0,Quito
916,62.0,2437.0,Quito
917,35.0,2160.0,Quito
918,64.0,1646.0,Quito
919,53.0,1556.0,Loja
920,64.0,2036.0,Quito
921,39.0,703.0,Loja
922,51.0,2332.0,Loja
923,64.0,942.0,Cuenca
924,25.0,1188.0,Loja
925,57.0,1332.0,Cuenca
926,61.0,2886.0,Loja
927,36.0,1961.0,Loja
928,59.0,1659.0,Quito
929,58.0,886.0,Guayaquil
930,54.0,2541.0,Loja
931,23.0,1848.0,Guayaquil
932,43.0,2218.0,Guayaquil
933,51.0,1179.0,Guayaquil
934,62.0,1189.0,Loja
935,23.0,2068.0,Guayaquil
936,54.0,1669.0,Loja
937,50.0,1392.0,Quito
938,39.0,1452.0,Loja
939,38.0,1754.0,Cuenca
940,23.0,1283.0,Quito
941,23.0,2546.0,Guayaquil
942,21.0,2371.0,Guayaquil
943,47.0,994.0,Cuenca
944,28.0,1246.0,Quito
945,47.0,2984.0,Cuenca
946,48.0,2354.0,Guayaquil
947,41.0,2892.0,Loja
948,26.0,2691.0,Guayaquil
949,20.0,1156.0,Cuenca
950,48.0,2382.0,Loja
951,57.0,2892.0,Loja
952,54.0,2296.0,Guayaquil
953,53.0,767.0,Loja
954,41.0,2716.0,Quito
955,48.0,2262.0,Guayaquil
956,23.0,2580.0,Guayaquil
957,19.0,876.0,Quito
958,37.0,2085.0,Guayaquil
959,45.0,1963.0,Cuenca
960,28.0,2940.0,Cuenca
961,21.0,988.0,Guayaquil
962,32.0,1221.0,Quito
963,23.0,1445.0,Loja
964,47.0,2586.0,Quito
965,55.0,2135.0,Cuenca
966,19.0,1540.0,Guayaquil
967,32.0,2773.0,Quito
968,28.0,2614.0,Loja
969,25.0,2177.0,Loja
970,43.0,1498.0,Loja
971,62.0,2277.0,Loja
972,61.0,2784.0,Quito
973,22.0,1456.0,Loja
974,23.0,2089.0,Cuenca
975,43.0,1661.0,Loja
976,21.0,2368.0,Cuenca
977,36.0,1052.0,Quito
978,37.0,2133.0,Cuenca
979,50.0,1194.0,Quito
980,37.0,816.0,Loja
981,29.0,1267.0,Guayaquil
982,64.0,2471.0,Cuenca
983,18.0,2805.0,Cuenca
984,43.0,2003.0,Guayaquil
985,31.0,622.0,Quito
986,55.0,2889.0,Quito
987,54.0,2368.0,Loja
988,28.0,2171.0,Cuenca
989,53.0,1582.0,Quito
990,30.0,2228.0,Loja
991,60.0,2807.0,Quito
992,20.0,2496.0,Guayaquil
993,50.0,2642.0,Guayaquil
994,23.0,1648.0,Guayaquil
995,27.0,2588.0,Loja
996,22.0,2414.0,Cuenca
997,40.0,753.0,Guayaquil
998,27.0,506.0,Guayaquil
999,61.0,2616.0,Quito
1000,19.0,1041.0,Guayaquil
1001,30.0,588.0,Cuenca
1002,57.0,2438.0,Loja
1003,19.0,712.0,Guayaquil
1004,37.0,765.0,Loja
1005,18.0,2840.0,Loja
1006,54.0,1730.0,Cuenca
1007,26.0,2880.0,Quito
1008,34.0,1504.0,Quito
1009,26.0,2594.0,Loja
1010,28.0,1121.0,Guayaquil
1011,32.0,926.0,Loja
1012,41.0,709.0,Quito
1013,55.0,1387.0,Guayaquil
1014,52.0,1943.0,Quito
1015,47.0,653.0,Cuenca
1016,48.0,914.0,Quito
1017,22.0,1680.0,Guayaquil
1018,61.0,1784.0,Guayaquil
1019,31.0,1268.0,Loja
1020,28.0,1482.0,Guayaquil
1021,26.0,2011.0,Cuenca
1022,51.0,1078.0,Quito
1023,29.0,2710.0,Loja
1024,52.0,1538.0,Loja
1025,52.0,2742.0,Guayaquil
1026,18.0,1041.0,Cuenca
1027,57.0,858.0,Loja
1028,39.0,1349.0,Cuenca
1029,46.0,926.0,Cuenca
1030,25.0,985.0,Quito
1031,28.0,2331.0,Quito
1032,58.0,1972.0,Quito
1033,54.0,1936.0,Cuenca
1034,31.0,829.0,Quito
1035,47.0,2255.0,Loja
1036,52.0,1670.0,Loja
1037,38.0,758.0,Guayaquil
1038,54.0,2839.0,Cuenca
1039,22.0,642.0,Quito
1040,36.0,2516.0,Loja
1041,31.0,1126.0,Cuenca
1042,43.0,1888.0,Cuenca
1043,21.0,589.0,Quito
1044,42.0,1219.0,Cuenca
1045,62.0,980.0,Quito
1046,59.0,2631.0,Quito
1047,42.0,1600.0,Quito
1048,35.0,1172.0,Cuenca
1049,57.0,1016.0,Cuenca
1050,25.0,2113.0,Quito
1051,56.0,1281.0,Cuenca
1052,57.0,2651.0,Quito
1053,31.0,2535.0,Guayaquil
1054,49.0,2886.0,Cuenca
1055,55.0,1186.0,Cuenca
1056,50.0,2089.0,Guayaquil
1057,40.0,1399.0,Guayaquil
1058,32.0,2001.0,Guayaquil
1059,50.0,722.0,Quito
1060,42.0,1576.0,Quito
1061,34.0,1600.0,Loja
1062,50.0,2241.0,Guayaquil
1063,64.0,1002.0,Loja
1064,19.0,1839.0,Quito
1065,31.0,1123.0,Cuenca
1066,57.0,2386.0,Guayaquil
1067,57.0,2712.0,Cuenca
1068,56.0,1550.0,Quito
1069,23.0,1593.0,Guayaquil
1070,23.0,2485.0,Loja
1071,20.0,1888.0,Loja
1072,24.0,1829.0,Quito
1073,25.0,1647.0,Cuenca
1074,59.0,518.0,Quito
1075,32.0,1780.0,Cuenca
1076,64.0,1545.0,Quito
1077,46.0,1488.0,Loja
1078,50.0,2997.0,Cuenca
1079,47.0,2073.0,Quito
1080,56.0,1571.0,Guayaquil
1081,44.0,1706.0,Loja
1082,53.0,1958.0,Loja
1083,46.0,2654.0,Guayaquil
1084,55.0,1711.0,Quito
1085,50.0,1275.0,Cuenca
1086,54.0,2359.0,Loja
1087,44.0,2366.0,Quito
1088,50.0,1660.0,Guayaquil
1089,21.0,2381.0,Cuenca
1090,39.0,2883.0,Quito
1091,19.0,2280.0,Quito
1092,27.0,1101.0,Loja
1093,22.0,2094.0,Loja
1094,27.0,2950.0,Cuenca
1095,50.0,1039.0,Quito
1096,55.0,1595.0,Guayaquil
1097,30.0,2305.0,Guayaquil
1098,48.0,523.0,Cuenca
1099,64.0,1123.0,Quito
1100,53.0,2335.0,Loja
1101,62.0,1579.0,Quito
1102,41.0,1485.0,Loja
1103,32.0,722.0,Guayaquil
1104,46.0,678.0,Cuenca
1105,25.0,2981.0,Cuenca
1106,22.0,2460.0,Cuenca
1107,46.0,1973.0,Loja
1108,64.0,1292.0,Guayaquil
1109,21.0,1383.0,Guayaquil
1110,29.0,1712.0,Cuenca
1111,62.0,2101.0,Cuenca
1112,19.0,1309.0,Loja
1113,44.0,1460.0,Loja
1114,48.0,919.0,Quito
1115,53.0,1687.0,Loja
1116,53.0,1778.0,Quito
1117,43.0,1940.0,Cuenca
1118,60.0,2717.0,Guayaquil
1119,44.0,1840.0,Loja
1120,22.0,2721.0,Guayaquil
1121,37.0,2892.0,Loja
1122,28.0,2992.0,Loja
1123,27.0,1541.0,Quito
1124,57.0,1593.0,Loja
1125,55.0,1861.0,Cuenca
1126,23.0,1091.0,Guayaquil
1127,25.0,1026.0,Loja
1128,40.0,1792.0,Guayaquil
1129,64.0,2154.0,Guayaquil
1130,43.0,1310.0,Guayaquil
1131,63.0,687.0,Loja
1132,60.0,2092.0,Quito
1133,29.0,1028.0,Guayaquil
1134,43.0,933.0,Guayaquil
1135,30.0,2835.0,Loja
1136,57.0,2441.0,Loja
1137,35.0,2304.0,Cuenca
1138,42.0,802.0,Cuenca
1139,50.0,586.0,Quito
1140,64.0,937.0,Quito
1141,57.0,1545.0,Quito
1142,60.0,1332.0,Quito
1143,29.0,1296.0,Guayaquil
1144,61.0,1059.0,Loja
1145,53.0,1261.0,Cuenca
1146,21.0,2198.0,Guayaquil
1147,22.0,1624.0,Loja
1148,54.0,1184.0,Loja
1149,25.0,1664.0,Guayaquil
1150,59.0,637.0,Guayaquil
1151,45.0,1077.0,Cuenca
1152,48.0,1209.0,Quito
1153,26.0,727.0,Quito
1154,46.0,2828.0,Cuenca
1155,31.0,1327.0,Cuenca
1156,57.0,930.0,Quito
1157,58.0,1563.0,Guayaquil
1158,39.0,2209.0,Quito
1159,28.0,2186.0,Loja
1160,40.0,1734.0,Loja
1161,18.0,801.0,Cuenca
1162,63.0,1609.0,Quito
1163,54.0,1920.0,Quito
1164,38.0,1032.0,Loja
1165,43.0,1268.0,Quito
1166,63.0,2438.0,Cuenca
1167,53.0,1904.0,Cuenca
1168,40.0,943.0,Loja
1169,18.0,759.0,Quito
1170,57.0,2038.0,Quito
1171,32.0,1831.0,Loja
1172,38.0,569.0,Guayaquil
1173,64.0,1977.0,Guayaquil
1174,26.0,1962.0,Quito
1175,26.0,2348.0,Cuenca
1176,27.0,980.0,Guayaquil
1177,43.0,1667.0,Quito
1178,58.0,2571.0,Guayaquil
1179,52.0,1698.0,Loja
1180,42.0,2872.0,Guayaquil
1181,43.0,2392.0,Guayaquil
1182,28.0,2194.0,Loja
1183,55.0,2383.0,Cuenca
1184,19.0,1871.0,Quito
1185,24.0,1297.0,Cuenca
1186,35.0,517.0,Cuenca
1187,44.0,543.0,Guayaquil
1188,51.0,654.0,Quito
1189,44.0,1366.0,Guayaquil
1190,34.0,1242.0,Loja
1191,60.0,2351.0,Cuenca
1192,61.0,1925.0,Cuenca
1193,41.0,724.0,Loja
1194,42.0,716.0,Quito
1195,24.0,530.0,Cuenca
1196,23.0,2392.0,Cuenca
1197,41.0,1582.0,Quito
1198,50.0,2415.0,Guayaquil
1199,46.0,1397.0,Loja
1200,60.0,944.0,Quito
1201,39.0,1758.0,Loja
1202,43.0,1630.0,Loja
1203,45.0,1714.0,Cuenca
1204,38.0,2515.0,Quito
1205,24.0,2436.0,Loja
1206,34.0,1237.0,Guayaquil
1207,37.0,2202.0,Loja
1208,58.0,1373.0,Cuenca
1209,37.0,1065.0,Guayaquil
1210,39.0,2518.0,Guayaquil
1211,45.0,2385.0,Quito
1212,57.0,2623.0,Guayaquil
1213,24.0,1046.0,Quito
1214,18.0,2814.0,Quito
1215,49.0,816.0,Guayaquil
1216,30.0,2359.0,Quito
1217,47.0,524.0,Quito
1218,40.0,659.0,Guayaquil
1219,36.0,1637.0,Cuenca
1220,49.0,1399.0,Loja
1221,47.0,1689.0,Quito
1222,46.0,1202.0,Quito
1223,62.0,500.0,Guayaquil
1224,46.0,2422.0,Loja
1225,47.0,2867.0,Loja
1226,33.0,1924.0,Quito
1227,57.0,881.0,Guayaquil
1228,36.0,2241.0,Cuenca
1229,35.0,2326.0,Loja
1230,18.0,1773.0,Cuenca
1231,31.0,2048.0,Guayaquil
1232,64.0,2078.0,Cuenca
1233,19.0,1397.0,Guayaquil
1234,45.0,1216.0,Quito
1235,47.0,2854.0,Cuenca
1236,55.0,890.0,Quito
1237,21.0,2199.0,Quito
1238,18.0,2845.0,Guayaquil
1239,25.0,732.0,Cuenca
1240,46.0,2426.0,Loja
1241,56.0,2818.0,Cuenca
1242,20.0,1819.0,Loja
1243,49.0,1205.0,Quito
1244,27.0,733.0,Quito
1245,27.0,1891.0,Guayaquil
1246,36.0,1755.0,Loja
1247,63.0,2396.0,Cuenca
1248,51.0,1389.0,Guayaquil
1249,50.0,1091.0,Guayaquil
1250,40.0,1245.0,Guayaquil
1251,45.0,2219.0,Cuenca
1252,49.0,927.0,Guayaquil
1253,24.0,1231.0,Cuenca
1254,46.0,1299.0,Guayaquil
1255,25.0,2911.0,Loja
1256,18.0,701.0,Quito
1257,20.0,2693.0,Loja
1258,41.0,1335.0,Loja
1259,40.0,634.0,Guayaquil
1260,25.0,1787.0,Loja
1261,64.0,2611.0,Loja
1262,54.0,540.0,Loja
1263,20.0,1412.0,Guayaquil
1264,50.0,2229.0,Cuenca
1265,45.0,1474.0,Quito
1266,64.0,1633.0,Quito
1267,25.0,2915.0,Cuenca
1268,51.0,1959.0,Cuenca
1269,52.0,2540.0,Loja
1270,49.0,743.0,Quito
1271,41.0,665.0,Cuenca
1272,31.0,1549.0,Loja
1273,49.0,1997.0,Quito
1274,63.0,1227.0,Guayaquil
1275,60.0,1615.0,Guayaquil
1276,33.0,982.0,Quito
1277,21.0,2947.0,Quito
1278,54.0,1730.0,Guayaquil
1279,38.0,2648.0,Guayaquil
1280,31.0,1379.0,Quito
1281,48.0,1329.0,Loja
1282,35.0,2524.0,Cuenca
1283,24.0,1258.0,Cuenca
1284,27.0,662.0,Quito
1285,24.0,1696.0,Cuenca
1286,50.0,1807.0,Guayaquil
1287,40.0,2928.0,Guayaquil
1288,38.0,2495.0,Cuenca
1289,36.0,2434.0,Quito
1290,36.0,2056.0,Guayaquil
1291,53.0,806.0,Loja
1292,46.0,1862.0,Loja
1293,35.0,2602.0,Guayaquil
1294,19.0,832.0,Guayaquil
1295,18.0,2674.0,Cuenca
1296,64.0,742.0,Quito
1297,22.0,2384.0,Cuenca
1298,37.0,1932.0,Quito
1299,28.0,802.0,Loja
1300,59.0,734.0,Loja
1301,19.0,2686.0,Quito
1302,20.0,694.0,Cuenca
1303,40.0,2050.0,Guayaquil
1304,29.0,2292.0,Quito
1305,37.0,1146.0,Cuenca
1306,22.0,2548.0,Loja
1307,54.0,1060.0,Guayaquil
1308,55.0,1619.0,Loja
1309,47.0,1212.0,Quito
1310,26.0,912.0,Loja
1311,51.0,1037.0,Loja
1312,61.0,2378.0,Quito
1313,52.0,2976.0,Guayaquil
1314,39.0,734.0,Quito
1315,61.0,2896.0,Cuenca
1316,41.0,2279.0,Quito
1317,34.0,2393.0,Quito
1318,27.0,2004.0,Guayaquil
1319,47.0,2362.0,Cuenca
1320,63.0,2943.0,Loja
1321,40.0,1874.0,Loja
1322,49.0,915.0,Loja
1323,34.0,2409.0,Loja
1324,34.0,1415.0,Guayaquil
1325,31.0,580.0,Cuenca
1326,26.0,2583.0,Guayaquil
1327,57.0,1590.0,Quito
1328,19.0,2190.0,Cuenca
1329,62.0,1256.0,Cuenca
1330,42.0,967.0,Loja
1331,56.0,1665.0,Loja
1332,26.0,2903.0,Loja
1333,39.0,1994.0,Loja
1334,60.0,2144.0,Quito
1335,63.0,1519.0,Loja
1336,21.0,2114.0,Guayaquil
1337,43.0,1401.0,Cuenca
1338,46.0,1172.0,Quito
1339,62.0,938.0,Quito
1340,51.0,626.0,Cuenca
1341,40.0,2752.0,Cuenca
1342,54.0,2576.0,Cuenca
1343,28.0,944.0,Quito
1344,23.0,1465.0,Guayaquil
1345,35.0,963.0,Guayaquil
1346,38.0,2698.0,Cuenca
1347,59.0,2787.0,Quito
1348,53.0,2813.0,Loja
1349,58.0,1412.0,Quito
1350,55.0,996.0,Cuenca
1351,51.0,1963.0,Quito
1352,34.0,2271.0,Quito
1353,54.0,657.0,Quito
1354,42.0,671.0,Loja
1355,55.0,993.0,Cuenca
1356,29.0,1469.0,Cuenca
1357,40.0,1834.0,Cuenca
1358,59.0,1926.0,Guayaquil
1359,39.0,2192.0,Guayaquil
1360,38.0,2293.0,Cuenca
1361,44.0,1158.0,Quito
1362,48.0,1165.0,Quito
1363,23.0,866.0,Cuenca
1364,44.0,1049.0,Loja
1365,57.0,1142.0,Loja
1366,51.0,2393.0,Quito
1367,29.0,754.0,Quito
1368,62.0,707.0,Guayaquil
1369,24.0,2997.0,Loja
1370,27.0,594.0,Quito
1371,62.0,2383.0,Quito
1372,34.0,977.0,Cuenca
1373,43.0,1261.0,Guayaquil
1374,38.0,689.0,Loja
1375,45.0,2007.0,Loja
1376,63.0,2256.0,Guayaquil
1377,19.0,2059.0,Quito
1378,60.0,1255.0,Loja
1379,18.0,1946.0,Loja
1380,53.0,1335.0,Loja
1381,43.0,2163.0,Cuenca
1382,46.0,2128.0,Guayaquil
1383,38.0,2335.0,Loja
1384,28.0,632.0,Guayaquil
1385,57.0,554.0,Quito
1386,28.0,1009.0,Guayaquil
1387,53.0,1169.0,Cuenca
1388,56.0,2957.0,Cuenca
1389,57.0,2189.0,Guayaquil
1390,52.0,1816.0,Cuenca
1391,51.0,1233.0,Loja
1392,64.0,2193.0,Cuenca
1393,41.0,758.0,Quito
1394,39.0,1645.0,Guayaquil
1395,22.0,798.0,Guayaquil
1396,50.0,1060.0,Quito
1397,53.0,2412.0,Quito
1398,64.0,2364.0,Quito
1399,37.0,796.0,Quito
1400,36.0,2909.0,Loja
1401,52.0,1961.0,Cuenca
1402,60.0,2674.0,Cuenca
1403,34.0,696.0,Loja
1404,62.0,2768.0,Quito
1405,60.0,1494.0,Guayaquil
1406,51.0,2638.0,Guayaquil
1407,26.0,2958.0,Guayaquil
1408,43.0,507.0,Quito
1409,19.0,819.0,Loja
1410,26.0,1917.0,Loja
1411,26.0,2816.0,Loja
1412,57.0,2198.0,Cuenca
1413,34.0,2608.0,Cuenca
1414,18.0,1961.0,Cuenca
1415,42.0,1787.0,Cuenca
1416,60.0,1618.0,Guayaquil
1417,57.0,1052.0,Guayaquil
1418,59.0,1160.0,Loja
1419,42.0,1215.0,Cuenca
1420,56.0,2741.0,Loja
1421,52.0,1958.0,Quito
1422,20.0,1354.0,Cuenca
1423,54.0,2759.0,Cuenca
1424,61.0,1164.0,Loja
1425,61.0,2397.0,Loja
1426,47.0,2174.0,Quito
1427,55.0,2768.0,Loja
1428,51.0,772.0,Cuenca
1429,29.0,1677.0,Guayaquil
1430,36.0,1772.0,Quito
1431,54.0,778.0,Quito
1432,61.0,1315.0,Cuenca
1433,34.0,775.0,Guayaquil
1434,27.0,1504.0,Loja
1435,64.0,1422.0,Loja
1436,29.0,1141.0,Guayaquil
1437,33.0,1004.0,Guayaquil
1438,41.0,1271.0,Cuenca
1439,36.0,1764.0,Loja
1440,25.0,1759.0,Cuenca
1441,48.0,1513.0,Loja
1442,38.0,627.0,Loja
1443,34.0,1723.0,Guayaquil
1444,40.0,2025.0,Cuenca
1445,54.0,2173.0,Guayaquil
1446,33.0,991.0,Cuenca
1447,23.0,1757.0,Loja
1448,25.0,2166.0,Quito
1449,42.0,915.0,Quito
1450,35.0,2695.0,Cuenca
1451,42.0,1469.0,Cuenca
1452,29.0,2576.0,Guayaquil
1453,32.0,1884.0,Loja
1454,43.0,807.0,Quito
1455,58.0,2709.0,Guayaquil
1456,62.0,560.0,Cuenca
1457,43.0,2672.0,Loja
1458,64.0,1979.0,Guayaquil
1459,49.0,2430.0,Guayaquil
1460,27.0,2790.0,Cuenca
1461,33.0,2013.0,Loja
1462,24.0,972.0,Quito
1463,34.0,1458.0,Guayaquil
1464,40.0,1032.0,Cuenca
1465,43.0,993.0,Guayaquil
1466,38.0,581.0,Cuenca
1467,39.0,1378.0,Cuenca
1468,24.0,2045.0,Cuenca
1469,31.0,511.0,Loja
1470,32.0,1786.0,Quito
1471,24.0,948.0,Loja
1472,26.0,1261.0,Quito
1473,25.0,525.0,Cuenca
1474,40.0,2306.0,Quito
1475,46.0,2068.0,Loja
1476,35.0,561.0,Guayaquil
1477,48.0,728.0,Loja
1478,47.0,2338.0,Loja
1479,56.0,1106.0,Loja
1480,52.0,1558.0,Loja
1481,35.0,2228.0,Loja
1482,59.0,1979.0,Quito
1483,56.0,2025.0,Quito
1484,34.0,1260.0,Guayaquil
1485,31.0,1094.0,Loja
1486,48.0,2092.0,Loja
1487,41.0,1555.0,Guayaquil
1488,52.0,2354.0,Guayaquil
1489,61.0,2548.0,Cuenca
1490,62.0,1958.0,Guayaquil
1491,51.0,2361.0,Guayaquil
1492,20.0,1659.0,Guayaquil
1493,54.0,1719.0,Cuenca
1494,60.0,632.0,Quito
1495,57.0,585.0,Cuenca
1496,43.0,1999.0,Quito
1497,40.0,2330.0,Guayaquil
1498,61.0,1703.0,Cuenca
1499,56.0,674.0,Cuenca
1500,32.0,2475.0,Quito
1501,21.0,1077.0,Cuenca
1502,46.0,2298.0,Cuenca
1503,39.0,2596.0,Loja
1504,42.0,644.0,Quito
1505,30.0,1261.0,Cuenca
1506,35.0,1877.0,Cuenca
1507,50.0,2325.0,Guayaquil
1508,33.0,1428.0,Loja
1509,62.0,1293.0,Loja
1510,59.0,2101.0,Guayaquil
1511,61.0,2160.0,Guayaquil
1512,19.0,818.0,Guayaquil
1513,52.0,1610.0,Guayaquil
1514,59.0,2076.0,Loja
1515,51.0,1197.0,Cuenca
1516,47.0,1346.0,Cuenca
1517,30.0,2301.0,Guayaquil
1518,30.0,1282.0,Quito
1519,35.0,2589.0,Guayaquil
1520,49.0,1616.0,Cuenca
1521,49.0,2250.0,Quito
1522,52.0,2149.0,Guayaquil
1523,56.0,791.0,Quito
1524,63.0,1468.0,Guayaquil
1525,46.0,1987.0,Loja
1526,46.0,2342.0,Cuenca
1527,61.0,596.0,Guayaquil
1528,33.0,1618.0,Quito
1529,61.0,573.0,Cuenca
1530,64.0,1859.0,Guayaquil
1531,27.0,1591.0,Guayaquil
1532,47.0,1257.0,Guayaquil
1533,42.0,2441.0,Guayaquil
1534,56.0,707.0,Loja
1535,37.0,1744.0,Cuenca
1536,22.0,1785.0,Loja
1537,18.0,909.0,Cuenca
1538,47.0,2878.0,Guayaquil
1539,20.0,2891.0,Cuenca
1540,62.0,1270.0,Quito
1541,31.0,2343.0,Cuenca
1542,47.0,573.0,Quito
1543,21.0,2160.0,Quito
1544,35.0,753.0,Loja
1545,54.0,1319.0,Cuenca
1546,42.0,1485.0,Guayaquil
1547,18.0,831.0,Cuenca
1548,63.0,1921.0,Loja
1549,32.0,1335.0,Quito
1550,26.0,2191.0,Quito
1551,32.0,954.0,Loja
1552,41.0,2429.0,Loja
1553,21.0,1638.0,Cuenca
1554,29.0,812.0,Quito
1555,54.0,1517.0,Loja
1556,54.0,727.0,Cuenca
1557,60.0,1357.0,Cuenca
1558,23.0,1768.0,Guayaquil
1559,56.0,1517.0,Quito
1560,63.0,1449.0,Cuenca
1561,41.0,926.0,Loja
1562,28.0,2589.0,Quito
1563,30.0,964.0,Loja
1564,51.0,2145.0,Loja
1565,42.0,777.0,Cuenca
1566,24.0,518.0,Cuenca
1567,21.0,565.0,Guayaquil
1568,25.0,666.0,Loja
1569,37.0,2108.0,Cuenca
1570,46.0,902.0,Guayaquil
1571,62.0,908.0,Quito
1572,63.0,2659.0,Guayaquil
1573,27.0,1096.0,Guayaquil
1574,60.0,1562.0,Loja
1575,51.0,2652.0,Quito
1576,43.0,823.0,Loja
1577,58.0,2482.0,Loja
1578,20.0,1937.0,Guayaquil
1579,23.0,928.0,Guayaquil
1580,22.0,1584.0,Cuenca
1581,22.0,2135.0,Guayaquil
1582,64.0,1877.0,Cuenca
1583,40.0,892.0,Loja
1584,26.0,2751.0,Guayaquil
1585,52.0,2805.0,Quito
1586,37.0,2040.0,Quito
1587,59.0,945.0,Loja
1588,52.0,1703.0,Loja
1589,35.0,1523.0,Guayaquil
1590,34.0,841.0,Cuenca
1591,41.0,632.0,Guayaquil
1592,20.0,2990.0,Cuenca
1593,49.0,2359.0,Guayaquil
1594,52.0,2800.0,Quito
1595,55.0,764.0,Quito
1596,30.0,592.0,Cuenca
1597,64.0,2185.0,Guayaquil
1598,42.0,1934.0,Loja
1599,26.0,2685.0,Cuenca
1600,21.0,1731.0,Quito
1601,31.0,1501.0,Cuenca
1602,54.0,2160.0,Guayaquil
1603,51.0,2096.0,Loja
1604,28.0,2854.0,Loja
1605,58.0,765.0,Cuenca
1606,20.0,1145.0,Guayaquil
1607,45.0,2865.0,Guayaquil
1608,46.0,1636.0,Loja
1609,26.0,1901.0,Quito
1610,20.0,953.0,Guayaquil
1611,42.0,2738.0,Loja
1612,51.0,2414.0,Loja
1613,29.0,1963.0,Guayaquil
1614,59.0,1710.0,Guayaquil
1615,26.0,1330.0,Cuenca
1616,32.0,1890.0,Quito
1617,57.0,1612.0,Cuenca
1618,42.0,2734.0,Cuenca
1619,22.0,2469.0,Loja
1620,28.0,2679.0,Loja
1621,51.0,1371.0,Quito
1622,41.0,1134.0,Cuenca
1623,32.0,1899.0,Cuenca
1624,55.0,1190.0,Loja
1625,25.0,2365.0,Loja
1626,22.0,1557.0,Guayaquil
1627,43.0,2455.0,Cuenca
1628,35.0,1081.0,Quito
1629,23.0,2718.0,Cuenca
1630,54.0,1889.0,Loja
1631,30.0,1283.0,Guayaquil
1632,45.0,680.0,Cuenca
1633,22.0,518.0,Quito
1634,30.0,1749.0,Loja
1635,34.0,2116.0,Guayaquil
1636,57.0,2722.0,Cuenca
1637,62.0,1745.0,Quito
1638,49.0,2138.0,Loja
1639,46.0,553.0,Quito
1640,20.0,1926.0,Cuenca
1641,57.0,2896.0,Loja
1642,51.0,942.0,Cuenca
1643,57.0,1079.0,Guayaquil
1644,44.0,781.0,Cuenca
1645,30.0,2907.0,Guayaquil
1646,62.0,1322.0,Cuenca
1647,50.0,2169.0,Quito
1648,23.0,1140.0,Quito
1649,41.0,1531.0,Loja
1650,36.0,2516.0,Quito
1651,33.0,1062.0,Quito
1652,57.0,840.0,Guayaquil
1653,45.0,971.0,Quito
1654,50.0,2210.0,Guayaquil
1655,58.0,2796.0,Guayaquil
1656,30.0,734.0,Guayaquil
1657,60.0,1606.0,Cuenca
1658,62.0,1616.0,Guayaquil
1659,42.0,2408.0,Cuenca
1660,59.0,1917.0,Guayaquil
1661,53.0,1323.0,Cuenca
1662,44.0,1791.0,Loja
1663,55.0,1131.0,Loja
1664,24.0,1028.0,Cuenca
1665,22.0,2480.0,Loja
1666,60.0,2669.0,Quito
1667,62.0,2557.0,Guayaquil
1668,48.0,1839.0,Cuenca
1669,40.0,1796.0,Loja
1670,59.0,1829.0,Loja
1671,27.0,1733.0,Quito
1672,49.0,2481.0,Guayaquil
1673,60.0,2253.0,Quito
1674,47.0,2448.0,Cuenca
1675,56.0,2627.0,Loja
1676,48.0,1401.0,Loja
1677,35.0,1390.0,Loja
1678,53.0,2070.0,Quito
1679,19.0,2324.0,Quito
1680,31.0,2565.0,Guayaquil
1681,30.0,1688.0,Cuenca
1682,46.0,2048.0,Guayaquil
1683,29.0,701.0,Guayaquil
1684,56.0,1240.0,Loja
1685,19.0,1869.0,Quito
1686,49.0,1889.0,Cuenca
1687,30.0,2500.0,Guayaquil
1688,63.0,1971.0,Cuenca
1689,44.0,2036.0,Loja
1690,58.0,818.0,Guayaquil
1691,34.0,2764.0,Quito
1692,57.0,1557.0,Guayaquil
1693,48.0,2394.0,Loja
1694,51.0,2813.0,Guayaquil
1695,41.0,1223.0,Loja
1696,62.0,2200.0,Guayaquil
